# time | HTT_per | RTK_per | Minstrel_per | CSI_RA_per
11.000000	6.572770	6.930693	32.698413	0.000000
11.100000	9.389671	7.509158	34.751773	0.000000
11.200000	8.558559	4.125413	39.837398	0.000000
11.300000	9.722222	7.909605	24.031008	0.000000
11.400000	9.722222	9.523810	15.843621	0.000000
11.500000	15.765766	16.666667	23.015873	0.000000
11.600000	8.558559	8.070175	22.222222	0.000000
11.700000	14.502165	7.222222	35.238095	0.000000
11.800000	8.796296	0.000000	39.273927	1.515152
11.900000	6.280193	9.706960	29.629630	0.497512
12.000000	5.555556	10.185185	31.615120	0.000000
12.100000	6.190476	4.736842	37.313433	0.000000
12.200000	6.481481	6.666667	43.636364	1.111111
12.300000	5.147059	13.148148	39.298246	0.000000
12.400000	9.132420	15.750916	49.583333	0.000000
12.500000	5.314010	23.039216	26.754386	1.470588
12.600000	9.259259	11.050725	22.695035	0.000000
12.700000	12.328767	11.050725	38.834951	0.000000
12.800000	8.333333	7.731959	29.861111	0.000000
12.900000	3.921569	14.393939	33.479532	0.000000
13.000000	3.431373	10.701754	16.872428	0.000000
13.100000	5.714286	15.602837	26.222222	0.512821
13.200000	9.132420	10.937500	30.275229	0.617284
13.300000	10.185185	13.402062	15.730337	0.406504
13.400000	3.980100	14.191419	18.699187	0.546448
13.500000	5.714286	17.582418	37.421384	0.000000
13.600000	7.142857	9.963768	22.222222	0.505051
13.700000	6.763285	13.435374	21.978022	1.041667
13.800000	3.431373	11.413043	31.353135	0.000000
13.900000	2.985075	29.017857	16.239316	1.587302
14.000000	6.944444	0.000000	26.525822	0.000000
14.100000	4.901961	10.579710	23.043478	0.000000
14.200000	9.234234	8.143939	32.083333	0.000000
14.300000	4.477612	55.483871	27.287582	0.000000
14.400000	6.428571	10.069444	39.296636	0.000000
14.500000	3.431373	18.007663	29.775281	0.000000
14.600000	2.941176	8.947368	30.612245	0.000000
14.700000	14.414414	10.460993	35.873016	0.000000
14.800000	2.450980	9.027778	27.891156	0.000000
14.900000	4.830918	4.713805	35.988201	0.000000
15.000000	8.571429	6.557377	39.970501	0.606061
15.100000	6.666667	38.500000	43.644068	0.396825
15.200000	5.555556	15.509259	34.722222	2.222222
15.300000	7.142857	16.296296	34.050179	0.483092
15.400000	7.981221	30.978261	19.318182	0.000000
15.500000	6.666667	33.333333	29.824561	0.995025
15.600000	6.666667	21.904762	28.347578	0.505051
15.700000	14.864865	23.595506	44.848485	0.000000
15.800000	6.280193	35.620915	39.622642	0.584795
15.900000	14.473684	6.315789	33.009709	0.000000
16.000000	7.981221	12.015504	36.111111	0.000000
16.100000	8.796296	12.935323	27.368421	0.490196
16.200000	9.459459	0.000000	10.937500	0.000000
16.300000	5.797101	7.037037	22.222222	1.041667
16.400000	4.106280	8.163265	34.625323	0.000000
16.500000	6.280193	18.354430	35.680751	0.877193
16.600000	5.238095	17.058824	34.120735	0.000000
16.700000	6.904762	13.186813	44.144144	0.000000
16.800000	3.921569	15.168539	35.275081	0.505051
16.900000	4.597701	14.393939	13.247863	0.000000
17.000000	1.234568	14.367816	24.615385	0.000000
17.100000	8.080808	11.340206	15.533981	0.000000
17.200000	3.070175	10.339506	15.555556	0.000000
17.300000	2.604167	12.121212	31.587302	0.497512
17.400000	8.796296	35.779817	18.693694	0.000000
17.500000	5.797101	18.235294	36.363636	0.000000
17.600000	6.190476	17.741935	38.235294	0.000000
17.700000	6.666667	15.807560	13.409962	0.000000
17.800000	5.392157	16.151203	31.597222	0.512821
17.900000	4.830918	12.280702	32.420091	0.000000
18.000000	1.010101	8.333333	24.159021	1.041667
18.100000	2.020202	12.833333	20.987654	0.000000
18.200000	2.380952	7.744108	35.185185	0.000000
18.300000	2.525253	13.333333	39.143731	0.000000
18.400000	1.515152	0.000000	36.363636	0.000000
18.500000	4.477612	18.333333	34.444444	0.000000
18.600000	4.761905	10.877193	41.346154	0.641026
18.700000	2.487562	11.054422	11.274510	0.396825
18.800000	2.487562	8.252427	13.915858	0.000000
18.900000	6.481481	5.288462	25.208333	0.000000
19.000000	2.525253	8.333333	34.970238	0.000000
19.100000	2.020202	12.486772	31.060606	0.000000
19.200000	3.864734	8.833333	33.333333	0.000000
19.300000	3.980100	6.105611	34.333333	0.000000
19.400000	4.830918	8.080808	27.777778	0.000000
19.500000	6.190476	9.722222	33.764368	0.432900
19.600000	7.981221	5.633803	26.739927	0.000000
19.700000	9.389671	5.698006	21.014493	0.000000
19.800000	7.511737	3.951890	20.325203	0.497512
19.900000	10.273973	5.000000	21.794872	0.555556
